,Route,Latitude,Longitude,SampleDateUTC,Year,taxon_group,taxon_per_m3
5557,ANHO,-52.09,123.87,2010-03-25T19:49:00Z,2010,Pennate diatom,3333.3
5558,ANHO,-52.05,124.0,2010-03-25T20:08:00Z,2010,Foraminifera,666.7
5559,ANHO,-52.05,124.0,2010-03-25T20:08:00Z,2010,Centric diatom,10000.0
5560,ANHO,-52.01,124.12,2010-03-25T20:27:00Z,2010,Centric diatom,3333.3
5561,ANHO,-52.01,124.12,2010-03-25T20:27:00Z,2010,Pennate diatom,6666.7
5562,ANHO,-51.98,124.24,2010-03-25T20:45:00Z,2010,Centric diatom,6666.7
5563,ANHO,-51.95,124.36,2010-03-25T21:04:00Z,2010,Centric diatom,3333.3
5564,ANHO,-51.91,124.48,2010-03-25T21:23:00Z,2010,Centric diatom,3333.3
5565,ANHO,-51.87,124.61,2010-03-25T21:42:00Z,2010,Pennate diatom,3333.3
5566,ANHO,-51.87,124.61,2010-03-25T21:42:00Z,2010,Pennate diatom,3333.3
5567,ANHO,-51.87,124.61,2010-03-25T21:42:00Z,2010,Centric diatom,3333.3
5568,ANHO,-51.87,124.61,2010-03-25T21:42:00Z,2010,Centric diatom,3333.3
5569,ANHO,-51.8,124.85,2010-03-25T22:20:00Z,2010,Foraminifera,666.7
5570,ANHO,-51.77,124.97,2010-03-25T22:39:00Z,2010,Centric diatom,6666.7
5571,ANHO,-51.77,124.97,2010-03-25T22:39:00Z,2010,Foraminifera,666.7
5572,ANHO,-51.77,124.97,2010-03-25T22:39:00Z,2010,Centric diatom,3333.3
5573,ANHO,-51.67,125.29,2010-03-25T23:31:00Z,2010,Foraminifera,666.7
5574,ANHO,-51.67,125.29,2010-03-25T23:31:00Z,2010,Pennate diatom,3333.3
5575,ANHO,-51.63,125.41,2010-03-25T23:50:00Z,2010,Pennate diatom,3333.3
5576,ANHO,-51.63,125.41,2010-03-25T23:50:00Z,2010,Centric diatom,3333.3
5577,ANHO,-51.63,125.41,2010-03-25T23:50:00Z,2010,Foraminifera,666.7
5578,ANHO,-51.59,125.53,2010-03-26T00:09:00Z,2010,Centric diatom,3333.3
5579,ANHO,-51.59,125.53,2010-03-26T00:09:00Z,2010,Pennate diatom,10000.0
5580,ANHO,-51.55,125.64,2010-03-26T00:28:00Z,2010,Foraminifera,666.7
5581,ANHO,-51.55,125.64,2010-03-26T00:28:00Z,2010,Silicoflagellate,3333.3
5582,ANHO,-51.55,125.64,2010-03-26T00:28:00Z,2010,Centric diatom,3333.3
5583,ANHO,-51.55,125.64,2010-03-26T00:28:00Z,2010,Coccolithophore,3333.3
5584,ANHO,-51.51,125.75,2010-03-26T00:47:00Z,2010,Centric diatom,6666.7
5585,ANHO,-51.51,125.75,2010-03-26T00:47:00Z,2010,Silicoflagellate,6666.7
5586,ANHO,-51.47,125.88,2010-03-26T01:07:00Z,2010,Ciliate,3333.3
5587,ANHO,-51.47,125.88,2010-03-26T01:07:00Z,2010,Centric diatom,3333.3
5588,ANHO,-51.47,125.88,2010-03-26T01:07:00Z,2010,Foraminifera,666.7
5589,ANHO,-51.43,125.99,2010-03-26T01:26:00Z,2010,Pennate diatom,3333.3
5590,ANHO,-51.43,125.99,2010-03-26T01:26:00Z,2010,Foraminifera,3333.3
5591,ANHO,-51.43,125.99,2010-03-26T01:26:00Z,2010,Centric diatom,3333.3
5592,ANHO,-51.39,126.11,2010-03-26T01:45:00Z,2010,Centric diatom,3333.3
5593,ANHO,-51.39,126.11,2010-03-26T01:45:00Z,2010,Pennate diatom,3333.3
5594,ANHO,-51.31,126.34,2010-03-26T02:24:00Z,2010,Centric diatom,3333.3
5595,ANHO,-51.31,126.34,2010-03-26T02:24:00Z,2010,Pennate diatom,3333.3
5596,ANHO,-51.27,126.46,2010-03-26T02:44:00Z,2010,Centric diatom,3333.3
5597,ANHO,-51.27,126.46,2010-03-26T02:44:00Z,2010,Foraminifera,666.7
5598,ANHO,-51.23,126.58,2010-03-26T03:04:00Z,2010,Radiozoa,666.7
5599,ANHO,-51.19,126.69,2010-03-26T03:23:00Z,2010,Centric diatom,3333.3
5600,ANHO,-51.19,126.69,2010-03-26T03:23:00Z,2010,Centric diatom,3333.3
5601,ANHO,-51.19,126.69,2010-03-26T03:23:00Z,2010,Centric diatom,3333.3
5602,ANHO,-51.16,126.81,2010-03-26T03:43:00Z,2010,Pennate diatom,3333.3
5603,ANHO,-51.12,126.93,2010-03-26T04:04:00Z,2010,Pennate diatom,3333.3
5604,ANHO,-51.08,127.05,2010-03-26T04:24:00Z,2010,Centric diatom,3333.3
5605,ANHO,-51.03,127.16,2010-03-26T04:45:00Z,2010,Centric diatom,3333.3
5606,ANHO,-50.99,127.27,2010-03-26T05:05:00Z,2010,Silicoflagellate,3333.3
5607,ANHO,-50.99,127.27,2010-03-26T05:05:00Z,2010,Centric diatom,6666.7
5608,ANHO,-50.95,127.39,2010-03-26T05:25:00Z,2010,Centric diatom,3333.3
5609,ANHO,-50.91,127.5,2010-03-26T05:45:00Z,2010,Centric diatom,3333.3
5610,ANHO,-50.86,127.62,2010-03-26T06:05:00Z,2010,Centric diatom,10000.0
5611,ANHO,-50.86,127.62,2010-03-26T06:05:00Z,2010,Pennate diatom,3333.3
5612,ANHO,-50.86,127.62,2010-03-26T06:05:00Z,2010,Foraminifera,3333.3
5613,ANHO,-50.86,127.62,2010-03-26T06:05:00Z,2010,Radiozoa,666.7
5614,ANHO,-50.82,127.73,2010-03-26T06:25:00Z,2010,Foraminifera,666.7
5615,ANHO,-50.82,127.73,2010-03-26T06:25:00Z,2010,Ciliate,3333.3
5616,ANHO,-50.78,127.85,2010-03-26T06:45:00Z,2010,Pennate diatom,10000.0
5617,ANHO,-50.78,127.85,2010-03-26T06:45:00Z,2010,Centric diatom,6666.7
5618,ANHO,-50.78,127.85,2010-03-26T06:45:00Z,2010,Centric diatom,6666.7
5619,ANHO,-50.74,127.96,2010-03-26T07:04:00Z,2010,Foraminifera,666.7
5620,ANHO,-50.74,127.96,2010-03-26T07:04:00Z,2010,Centric diatom,3333.3
5621,ANHO,-50.74,127.96,2010-03-26T07:04:00Z,2010,Silicoflagellate,3333.3
5622,ANHO,-50.74,127.96,2010-03-26T07:04:00Z,2010,Pennate diatom,3333.3
5623,ANHO,-50.74,127.96,2010-03-26T07:04:00Z,2010,Radiozoa,666.7
5624,ANHO,-50.74,127.96,2010-03-26T07:04:00Z,2010,Centric diatom,3333.3
5625,ANHO,-50.7,128.08,2010-03-26T07:24:00Z,2010,Silicoflagellate,3333.3
5626,ANHO,-50.7,128.08,2010-03-26T07:24:00Z,2010,Centric diatom,10000.0
5627,ANHO,-50.7,128.08,2010-03-26T07:24:00Z,2010,Centric diatom,3333.3
5628,ANHO,-50.7,128.08,2010-03-26T07:24:00Z,2010,Pennate diatom,3333.3
5629,ANHO,-50.7,128.08,2010-03-26T07:24:00Z,2010,Ciliate,6666.7
5630,ANHO,-50.66,128.19,2010-03-26T07:44:00Z,2010,Ciliate,6666.7
5631,ANHO,-50.66,128.19,2010-03-26T07:44:00Z,2010,Centric diatom,10000.0
5632,ANHO,-50.66,128.19,2010-03-26T07:44:00Z,2010,Dinoflagellate,3333.3
5633,ANHO,-50.66,128.19,2010-03-26T07:44:00Z,2010,Centric diatom,3333.3
5634,ANHO,-50.66,128.19,2010-03-26T07:44:00Z,2010,Silicoflagellate,3333.3
5635,ANHO,-50.66,128.19,2010-03-26T07:44:00Z,2010,Silicoflagellate,3333.3
5636,ANHO,-50.66,128.19,2010-03-26T07:44:00Z,2010,Foraminifera,666.7
5637,ANHO,-50.66,128.19,2010-03-26T07:44:00Z,2010,Centric diatom,3333.3
5638,ANHO,-50.62,128.31,2010-03-26T08:04:00Z,2010,Dinoflagellate,3333.3
5639,ANHO,-50.62,128.31,2010-03-26T08:04:00Z,2010,Foraminifera,666.7
5640,ANHO,-50.62,128.31,2010-03-26T08:04:00Z,2010,Pennate diatom,3333.3
5641,ANHO,-50.62,128.31,2010-03-26T08:04:00Z,2010,Centric diatom,3333.3
5642,ANHO,-50.62,128.31,2010-03-26T08:04:00Z,2010,Ciliate,3333.3
5643,ANHO,-50.62,128.31,2010-03-26T08:04:00Z,2010,Silicoflagellate,6666.7
5644,ANHO,-50.62,128.31,2010-03-26T08:04:00Z,2010,Radiozoa,666.7
5645,ANHO,-50.62,128.31,2010-03-26T08:04:00Z,2010,Pennate diatom,6666.7
5646,ANHO,-50.62,128.31,2010-03-26T08:04:00Z,2010,Centric diatom,3333.3
5647,ANHO,-50.59,128.43,2010-03-26T08:24:00Z,2010,Silicoflagellate,3333.3
5648,ANHO,-50.59,128.43,2010-03-26T08:24:00Z,2010,Centric diatom,10000.0
5649,ANHO,-50.59,128.43,2010-03-26T08:24:00Z,2010,Centric diatom,6666.7
5650,ANHO,-50.59,128.43,2010-03-26T08:24:00Z,2010,Silicoflagellate,6666.7
5651,ANHO,-50.59,128.43,2010-03-26T08:24:00Z,2010,Dinoflagellate,3333.3
5652,ANHO,-50.59,128.43,2010-03-26T08:24:00Z,2010,Pennate diatom,3333.3
5653,ANHO,-50.55,128.54,2010-03-26T08:43:00Z,2010,Centric diatom,3333.3
5654,ANHO,-50.55,128.54,2010-03-26T08:43:00Z,2010,Pennate diatom,3333.3
5655,ANHO,-50.55,128.54,2010-03-26T08:43:00Z,2010,Pennate diatom,3333.3
5656,ANHO,-50.55,128.54,2010-03-26T08:43:00Z,2010,Dinoflagellate,3333.3
5657,ANHO,-50.55,128.54,2010-03-26T08:43:00Z,2010,Centric diatom,3333.3
5658,ANHO,-50.55,128.54,2010-03-26T08:43:00Z,2010,Ciliate,3333.3
5659,ANHO,-50.55,128.54,2010-03-26T08:43:00Z,2010,Silicoflagellate,6666.7
5660,ANHO,-50.51,128.66,2010-03-26T09:03:00Z,2010,Centric diatom,3333.3
5661,ANHO,-50.51,128.66,2010-03-26T09:03:00Z,2010,Ciliate,3333.3
5662,ANHO,-50.46,128.77,2010-03-26T09:23:00Z,2010,Pennate diatom,3333.3
5663,ANHO,-50.46,128.77,2010-03-26T09:23:00Z,2010,Centric diatom,6666.7
5664,ANHO,-50.46,128.77,2010-03-26T09:23:00Z,2010,Centric diatom,3333.3
5665,ANHO,-50.46,128.77,2010-03-26T09:23:00Z,2010,Foraminifera,666.7
5666,ANHO,-50.46,128.77,2010-03-26T09:23:00Z,2010,Pennate diatom,6666.7
5667,ANHO,-50.46,128.77,2010-03-26T09:23:00Z,2010,Radiozoa,666.7
5668,ANHO,-50.46,128.77,2010-03-26T09:23:00Z,2010,Silicoflagellate,3333.3
5669,ANHO,-50.46,128.77,2010-03-26T09:23:00Z,2010,Centric diatom,3333.3
5670,ANHO,-50.42,128.89,2010-03-26T09:43:00Z,2010,Centric diatom,3333.3
5671,ANHO,-50.42,128.89,2010-03-26T09:43:00Z,2010,Centric diatom,3333.3
5672,ANHO,-50.42,128.89,2010-03-26T09:43:00Z,2010,Ciliate,3333.3
5673,ANHO,-50.42,128.89,2010-03-26T09:43:00Z,2010,Foraminifera,666.7
5674,ANHO,-50.38,129.0,2010-03-26T10:02:00Z,2010,Pennate diatom,3333.3
5675,ANHO,-50.38,129.0,2010-03-26T10:02:00Z,2010,Centric diatom,3333.3
5676,ANHO,-50.34,129.11,2010-03-26T10:22:00Z,2010,Silicoflagellate,3333.3
5677,ANHO,-50.26,129.34,2010-03-26T11:01:00Z,2010,Pennate diatom,3333.3
5678,ANHO,-50.26,129.34,2010-03-26T11:01:00Z,2010,Pennate diatom,3333.3
5679,ANHO,-50.22,129.46,2010-03-26T11:21:00Z,2010,Silicoflagellate,3333.3
5680,ANHO,-50.19,129.57,2010-03-26T11:40:00Z,2010,Pennate diatom,3333.3
5681,ANHO,-50.19,129.57,2010-03-26T11:40:00Z,2010,Silicoflagellate,6666.7
5682,ANHO,-50.07,129.91,2010-03-26T12:38:00Z,2010,Pennate diatom,3333.3
5683,ANHO,-49.83,130.59,2010-03-26T14:30:00Z,2010,Centric diatom,3333.3
5684,ANHO,-49.59,131.28,2010-03-26T16:18:00Z,2010,Pennate diatom,3333.3
5685,ANHO,-49.47,131.62,2010-03-26T17:11:00Z,2010,Centric diatom,3333.3
5686,ANHO,-49.39,131.84,2010-03-26T17:47:00Z,2010,Pennate diatom,6666.7
5687,ANHO,-49.39,131.84,2010-03-26T17:47:00Z,2010,Centric diatom,3333.3
5688,ANHO,-49.31,132.07,2010-03-26T18:23:00Z,2010,Pennate diatom,3333.3
5689,ANHO,-49.27,132.17,2010-03-26T18:40:00Z,2010,Centric diatom,3333.3
5690,ANHO,-49.27,132.17,2010-03-26T18:40:00Z,2010,Centric diatom,3333.3
5691,ANHO,-49.27,132.17,2010-03-26T18:40:00Z,2010,Pennate diatom,6666.7
5692,ANHO,-49.27,132.17,2010-03-26T18:40:00Z,2010,Centric diatom,10000.0
5693,ANHO,-49.23,132.29,2010-03-26T18:58:00Z,2010,Centric diatom,3333.3
5694,ANHO,-49.23,132.29,2010-03-26T18:58:00Z,2010,Centric diatom,3333.3
5695,ANHO,-49.23,132.29,2010-03-26T18:58:00Z,2010,Dinoflagellate,3333.3
5696,ANHO,-49.23,132.29,2010-03-26T18:58:00Z,2010,Dinoflagellate,3333.3
5697,ANHO,-49.23,132.29,2010-03-26T18:58:00Z,2010,Centric diatom,10000.0
5698,ANHO,-49.23,132.29,2010-03-26T18:58:00Z,2010,Centric diatom,6666.7
5699,ANHO,-49.23,132.29,2010-03-26T18:58:00Z,2010,Pennate diatom,3333.3
5700,ANHO,-49.23,132.29,2010-03-26T18:58:00Z,2010,Silicoflagellate,6666.7
5701,ANHO,-49.23,132.29,2010-03-26T18:58:00Z,2010,Centric diatom,3333.3
5702,ANHO,-49.23,132.29,2010-03-26T18:58:00Z,2010,Pennate diatom,3333.3
5703,ANHO,-49.23,132.29,2010-03-26T18:58:00Z,2010,Dinoflagellate,3333.3
5704,ANHO,-49.23,132.29,2010-03-26T18:58:00Z,2010,Silicoflagellate,3333.3
5705,ANHO,-49.23,132.29,2010-03-26T18:58:00Z,2010,Pennate diatom,3333.3
5706,ANHO,-49.19,132.4,2010-03-26T19:16:00Z,2010,Foraminifera,666.7
5707,ANHO,-49.19,132.4,2010-03-26T19:16:00Z,2010,Centric diatom,3333.3
5708,ANHO,-49.19,132.4,2010-03-26T19:16:00Z,2010,Dinoflagellate,3333.3
5709,ANHO,-49.19,132.4,2010-03-26T19:16:00Z,2010,Pennate diatom,3333.3
5710,ANHO,-49.19,132.4,2010-03-26T19:16:00Z,2010,Dinoflagellate,3333.3
5711,ANHO,-49.19,132.4,2010-03-26T19:16:00Z,2010,Pennate diatom,3333.3
5712,ANHO,-49.19,132.4,2010-03-26T19:16:00Z,2010,Centric diatom,6666.7
5713,ANHO,-49.19,132.4,2010-03-26T19:16:00Z,2010,Centric diatom,3333.3
5714,ANHO,-49.19,132.4,2010-03-26T19:16:00Z,2010,Centric diatom,3333.3
5715,ANHO,-49.19,132.4,2010-03-26T19:16:00Z,2010,Dinoflagellate,3333.3
5716,ANHO,-49.19,132.4,2010-03-26T19:16:00Z,2010,Dinoflagellate,3333.3
5717,ANHO,-49.15,132.51,2010-03-26T19:34:00Z,2010,Dinoflagellate,3333.3
5718,ANHO,-49.15,132.51,2010-03-26T19:34:00Z,2010,Centric diatom,3333.3
5719,ANHO,-49.15,132.51,2010-03-26T19:34:00Z,2010,Centric diatom,3333.3
5720,ANHO,-49.15,132.51,2010-03-26T19:34:00Z,2010,Silicoflagellate,3333.3
5721,ANHO,-49.15,132.51,2010-03-26T19:34:00Z,2010,Centric diatom,6666.7
5722,ANHO,-49.15,132.51,2010-03-26T19:34:00Z,2010,Centric diatom,3333.3
5723,ANHO,-49.15,132.51,2010-03-26T19:34:00Z,2010,Pennate diatom,3333.3
5724,ANHO,-49.15,132.51,2010-03-26T19:34:00Z,2010,Foraminifera,666.7
5725,ANHO,-49.1,132.62,2010-03-26T19:52:00Z,2010,Centric diatom,6666.7
5726,ANHO,-49.06,132.73,2010-03-26T20:10:00Z,2010,Dinoflagellate,3333.3
5727,ANHO,-49.06,132.73,2010-03-26T20:10:00Z,2010,Foraminifera,666.7
5728,ANHO,-49.06,132.73,2010-03-26T20:10:00Z,2010,Pennate diatom,3333.3
5729,ANHO,-49.06,132.73,2010-03-26T20:10:00Z,2010,Pennate diatom,3333.3
5730,ANHO,-49.06,132.73,2010-03-26T20:10:00Z,2010,Centric diatom,3333.3
5731,ANHO,-49.02,132.84,2010-03-26T20:28:00Z,2010,Silicoflagellate,3333.3
5732,ANHO,-49.02,132.84,2010-03-26T20:28:00Z,2010,Pennate diatom,6666.7
5733,ANHO,-49.02,132.84,2010-03-26T20:28:00Z,2010,Foraminifera,666.7
5734,ANHO,-49.02,132.84,2010-03-26T20:28:00Z,2010,Centric diatom,6666.7
5735,ANHO,-48.79,133.52,2010-03-26T22:18:00Z,2010,Centric diatom,3333.3
5736,ANHO,-48.75,133.63,2010-03-26T22:36:00Z,2010,Pennate diatom,3333.3
5737,ANHO,-48.43,134.51,2010-03-27T01:05:00Z,2010,Dinoflagellate,3333.3
5738,ANHO,-48.31,134.83,2010-03-27T02:01:00Z,2010,Dinoflagellate,3333.3
5739,ANHO,-48.31,134.83,2010-03-27T02:01:00Z,2010,Pennate diatom,3333.3
5740,ANHO,-48.22,135.05,2010-03-27T02:39:00Z,2010,Centric diatom,3333.3
5741,ANHO,-48.18,135.16,2010-03-27T02:58:00Z,2010,Centric diatom,3333.3
5742,ANHO,-48.14,135.27,2010-03-27T03:17:00Z,2010,Pennate diatom,3333.3
5743,ANHO,-62.62,146.52,2011-02-01T02:46:00Z,2011,Pennate diatom,3333.3
5744,ANHO,-62.62,146.52,2011-02-01T02:46:00Z,2011,Centric diatom,3333.3
5745,ANHO,-62.62,146.52,2011-02-01T02:46:00Z,2011,Pennate diatom,33333.3
5746,ANHO,-62.62,146.52,2011-02-01T02:46:00Z,2011,Pennate diatom,6666.7
5747,ANHO,-62.62,146.52,2011-02-01T02:46:00Z,2011,Foraminifera,666.7
5748,ANHO,-62.62,146.52,2011-02-01T02:46:00Z,2011,Centric diatom,3333.3
5749,ANHO,-62.62,146.52,2011-02-01T02:46:00Z,2011,Pennate diatom,3333.3
5750,ANHO,-62.62,146.52,2011-02-01T02:46:00Z,2011,Centric diatom,10000.0
5751,ANHO,-62.54,146.53,2011-02-01T03:09:00Z,2011,Pennate diatom,3333.3
5752,ANHO,-62.54,146.53,2011-02-01T03:09:00Z,2011,Centric diatom,6666.7
5753,ANHO,-62.54,146.53,2011-02-01T03:09:00Z,2011,Centric diatom,3333.3
5754,ANHO,-62.54,146.53,2011-02-01T03:09:00Z,2011,Pennate diatom,23333.3
5755,ANHO,-62.54,146.53,2011-02-01T03:09:00Z,2011,Pennate diatom,3333.3
5756,ANHO,-62.54,146.53,2011-02-01T03:09:00Z,2011,Silicoflagellate,3333.3
5757,ANHO,-62.54,146.53,2011-02-01T03:09:00Z,2011,Centric diatom,3333.3
5758,ANHO,-62.54,146.53,2011-02-01T03:09:00Z,2011,Centric diatom,6666.7
5759,ANHO,-62.46,146.53,2011-02-01T03:31:00Z,2011,Pennate diatom,10000.0
5760,ANHO,-62.46,146.53,2011-02-01T03:31:00Z,2011,Pennate diatom,33333.3
5761,ANHO,-62.46,146.53,2011-02-01T03:31:00Z,2011,Centric diatom,6666.7
5762,ANHO,-62.46,146.53,2011-02-01T03:31:00Z,2011,Centric diatom,3333.3
5763,ANHO,-62.46,146.53,2011-02-01T03:31:00Z,2011,Centric diatom,3333.3
5764,ANHO,-62.37,146.53,2011-02-01T03:54:00Z,2011,Pennate diatom,3333.3
5765,ANHO,-62.37,146.53,2011-02-01T03:54:00Z,2011,Pennate diatom,3333.3
5766,ANHO,-62.37,146.53,2011-02-01T03:54:00Z,2011,Pennate diatom,6666.7
5767,ANHO,-62.37,146.53,2011-02-01T03:54:00Z,2011,Centric diatom,3333.3
5768,ANHO,-62.29,146.53,2011-02-01T04:16:00Z,2011,Pennate diatom,3333.3
5769,ANHO,-62.29,146.53,2011-02-01T04:16:00Z,2011,Centric diatom,3333.3
5770,ANHO,-62.29,146.53,2011-02-01T04:16:00Z,2011,Pennate diatom,3333.3
5771,ANHO,-62.29,146.53,2011-02-01T04:16:00Z,2011,Centric diatom,3333.3
5772,ANHO,-62.29,146.53,2011-02-01T04:16:00Z,2011,Pennate diatom,10000.0
5773,ANHO,-62.21,146.53,2011-02-01T04:39:00Z,2011,Centric diatom,3333.3
5774,ANHO,-62.21,146.53,2011-02-01T04:39:00Z,2011,Centric diatom,3333.3
5775,ANHO,-62.21,146.53,2011-02-01T04:39:00Z,2011,Pennate diatom,3333.3
5776,ANHO,-62.21,146.53,2011-02-01T04:39:00Z,2011,Silicoflagellate,3333.3
5777,ANHO,-62.13,146.54,2011-02-01T05:01:00Z,2011,Pennate diatom,3333.3
5778,ANHO,-62.13,146.54,2011-02-01T05:01:00Z,2011,Dinoflagellate,3333.3
5779,ANHO,-62.13,146.54,2011-02-01T05:01:00Z,2011,Pennate diatom,20000.0
5780,ANHO,-62.04,146.55,2011-02-01T05:24:00Z,2011,Pennate diatom,3333.3
5781,ANHO,-62.04,146.55,2011-02-01T05:24:00Z,2011,Centric diatom,3333.3
5782,ANHO,-62.04,146.55,2011-02-01T05:24:00Z,2011,Centric diatom,6666.7
5783,ANHO,-62.04,146.55,2011-02-01T05:24:00Z,2011,Pennate diatom,3333.3
5784,ANHO,-61.96,146.55,2011-02-01T05:46:00Z,2011,Pennate diatom,3333.3
5785,ANHO,-61.96,146.55,2011-02-01T05:46:00Z,2011,Pennate diatom,3333.3
5786,ANHO,-61.96,146.55,2011-02-01T05:46:00Z,2011,Pennate diatom,3333.3
5787,ANHO,-61.96,146.55,2011-02-01T05:46:00Z,2011,Centric diatom,3333.3
5788,ANHO,-61.88,146.56,2011-02-01T06:08:00Z,2011,Centric diatom,3333.3
5789,ANHO,-61.88,146.56,2011-02-01T06:08:00Z,2011,Centric diatom,3333.3
5790,ANHO,-61.88,146.56,2011-02-01T06:08:00Z,2011,Centric diatom,6666.7
5791,ANHO,-61.88,146.56,2011-02-01T06:08:00Z,2011,Pennate diatom,10000.0
5792,ANHO,-61.88,146.56,2011-02-01T06:08:00Z,2011,Pennate diatom,3333.3
5793,ANHO,-61.88,146.56,2011-02-01T06:08:00Z,2011,Pennate diatom,3333.3
5794,ANHO,-61.88,146.56,2011-02-01T06:08:00Z,2011,Centric diatom,3333.3
5795,ANHO,-61.79,146.56,2011-02-01T06:31:00Z,2011,Pennate diatom,10000.0
5796,ANHO,-61.79,146.56,2011-02-01T06:31:00Z,2011,Pennate diatom,23333.3
5797,ANHO,-61.79,146.56,2011-02-01T06:31:00Z,2011,Centric diatom,3333.3
5798,ANHO,-61.79,146.56,2011-02-01T06:31:00Z,2011,Foraminifera,666.7
5799,ANHO,-61.79,146.56,2011-02-01T06:31:00Z,2011,Centric diatom,6666.7
5800,ANHO,-61.71,146.56,2011-02-01T06:53:00Z,2011,Centric diatom,6666.7
5801,ANHO,-61.71,146.56,2011-02-01T06:53:00Z,2011,Pennate diatom,6666.7
5802,ANHO,-61.71,146.56,2011-02-01T06:53:00Z,2011,Pennate diatom,13333.3
5803,ANHO,-61.71,146.56,2011-02-01T06:53:00Z,2011,Centric diatom,3333.3
5804,ANHO,-61.71,146.56,2011-02-01T06:53:00Z,2011,Pennate diatom,6666.7
5805,ANHO,-61.71,146.56,2011-02-01T06:53:00Z,2011,Centric diatom,3333.3
5806,ANHO,-61.63,146.57,2011-02-01T07:15:00Z,2011,Pennate diatom,33333.3
5807,ANHO,-61.63,146.57,2011-02-01T07:15:00Z,2011,Pennate diatom,3333.3
5808,ANHO,-61.63,146.57,2011-02-01T07:15:00Z,2011,Pennate diatom,3333.3
5809,ANHO,-61.54,146.58,2011-02-01T07:38:00Z,2011,Centric diatom,3333.3
5810,ANHO,-61.54,146.58,2011-02-01T07:38:00Z,2011,Foraminifera,666.7
5811,ANHO,-61.54,146.58,2011-02-01T07:38:00Z,2011,Centric diatom,3333.3
5812,ANHO,-61.54,146.58,2011-02-01T07:38:00Z,2011,Pennate diatom,23333.3
5813,ANHO,-61.54,146.58,2011-02-01T07:38:00Z,2011,Pennate diatom,3333.3
5814,ANHO,-61.54,146.58,2011-02-01T07:38:00Z,2011,Pennate diatom,3333.3
5815,ANHO,-61.46,146.59,2011-02-01T08:01:00Z,2011,Centric diatom,3333.3
5816,ANHO,-61.46,146.59,2011-02-01T08:01:00Z,2011,Pennate diatom,6666.7
5817,ANHO,-61.46,146.59,2011-02-01T08:01:00Z,2011,Pennate diatom,13333.3
5818,ANHO,-61.46,146.59,2011-02-01T08:01:00Z,2011,Centric diatom,3333.3
5819,ANHO,-61.38,146.59,2011-02-01T08:23:00Z,2011,Pennate diatom,3333.3
5820,ANHO,-61.38,146.59,2011-02-01T08:23:00Z,2011,Pennate diatom,3333.3
5821,ANHO,-61.38,146.59,2011-02-01T08:23:00Z,2011,Pennate diatom,3333.3
5822,ANHO,-61.29,146.6,2011-02-01T08:46:00Z,2011,Pennate diatom,6666.7
5823,ANHO,-61.29,146.6,2011-02-01T08:46:00Z,2011,Centric diatom,3333.3
5824,ANHO,-61.29,146.6,2011-02-01T08:46:00Z,2011,Centric diatom,3333.3
5825,ANHO,-61.29,146.6,2011-02-01T08:46:00Z,2011,Centric diatom,3333.3
5826,ANHO,-61.29,146.6,2011-02-01T08:46:00Z,2011,Centric diatom,3333.3
5827,ANHO,-61.29,146.6,2011-02-01T08:46:00Z,2011,Centric diatom,3333.3
5828,ANHO,-61.21,146.61,2011-02-01T09:08:00Z,2011,Pennate diatom,3333.3
5829,ANHO,-61.21,146.61,2011-02-01T09:08:00Z,2011,Centric diatom,3333.3
5830,ANHO,-61.21,146.61,2011-02-01T09:08:00Z,2011,Pennate diatom,6666.7
5831,ANHO,-61.13,146.61,2011-02-01T09:31:00Z,2011,Pennate diatom,6666.7
5832,ANHO,-61.13,146.61,2011-02-01T09:31:00Z,2011,Pennate diatom,13333.3
5833,ANHO,-61.13,146.61,2011-02-01T09:31:00Z,2011,Centric diatom,3333.3
5834,ANHO,-61.04,146.61,2011-02-01T09:53:00Z,2011,Foraminifera,666.7
5835,ANHO,-61.04,146.61,2011-02-01T09:53:00Z,2011,Pennate diatom,3333.3
5836,ANHO,-61.04,146.61,2011-02-01T09:53:00Z,2011,Pennate diatom,3333.3
5837,ANHO,-61.04,146.61,2011-02-01T09:53:00Z,2011,Centric diatom,3333.3
5838,ANHO,-60.96,146.6,2011-02-01T10:16:00Z,2011,Pennate diatom,3333.3
5839,ANHO,-60.96,146.6,2011-02-01T10:16:00Z,2011,Pennate diatom,6666.7
5840,ANHO,-60.96,146.6,2011-02-01T10:16:00Z,2011,Centric diatom,3333.3
5841,ANHO,-60.96,146.6,2011-02-01T10:16:00Z,2011,Pennate diatom,13333.3
5842,ANHO,-60.96,146.6,2011-02-01T10:16:00Z,2011,Centric diatom,3333.3
5843,ANHO,-60.96,146.6,2011-02-01T10:16:00Z,2011,Centric diatom,3333.3
5844,ANHO,-60.96,146.6,2011-02-01T10:16:00Z,2011,Centric diatom,3333.3
5845,ANHO,-60.87,146.6,2011-02-01T10:39:00Z,2011,Pennate diatom,6666.7
5846,ANHO,-60.87,146.6,2011-02-01T10:39:00Z,2011,Centric diatom,3333.3
5847,ANHO,-60.87,146.6,2011-02-01T10:39:00Z,2011,Foraminifera,666.7
5848,ANHO,-60.87,146.6,2011-02-01T10:39:00Z,2011,Centric diatom,10000.0
5849,ANHO,-60.87,146.6,2011-02-01T10:39:00Z,2011,Pennate diatom,13333.3
5850,ANHO,-60.87,146.6,2011-02-01T10:39:00Z,2011,Pennate diatom,3333.3
